team,passer,recipient,start_x,start_y,end_x,end_y,weight
Portugal,Gonçalo Bernardo Inácio,Diogo José Teixeira da Silva,60.5,18.1,69.0,6.7,1
Portugal,Gonçalo Bernardo Inácio,Diogo Meireles Costa,19.7,13.6,3.1,29.2,1
Portugal,Gonçalo Bernardo Inácio,Francisco Fernandes Conceição,77.36666666666666,13.316666666666668,89.41666666666667,4.633333333333334,6
Portugal,Gonçalo Bernardo Inácio,Gonçalo Matias Ramos,2.8,2.7,29.6,5.7,1
Portugal,Gonçalo Bernardo Inácio,João Félix Sequeira,77.6875,13.154166666666667,86.99166666666667,10.9375,24
Portugal,Gonçalo Bernardo Inácio,João Maria Lobo Alves Palhinha Gonçalves,82.23333333333333,15.1,82.23333333333333,29.866666666666664,3
Portugal,Gonçalo Bernardo Inácio,João Neves,74.93333333333334,12.066666666666668,81.26666666666667,26.066666666666666,3
Portugal,Gonçalo Bernardo Inácio,Kléper Laveran Lima Ferreira,59.879999999999995,7.220000000000001,53.879999999999995,21.16,5
Portugal,Gonçalo Bernardo Inácio,Matheus Luiz Nunes,71.15,19.599999999999998,80.15,19.6,2
Portugal,Gonçalo Bernardo Inácio,Nuno Mendes,66.18333333333334,12.333333333333334,77.41666666666667,4.033333333333333,6
Portugal,Gonçalo Bernardo Inácio,Pedro Lomba Neto,67.8125,15.752500000000001,79.53999999999999,6.0600000000000005,40
Portugal,Gonçalo Bernardo Inácio,Rúben Diogo Da Silva Neves,73.15714285714286,11.200000000000001,76.57142857142857,15.485714285714286,7
Portugal,Gonçalo Bernardo Inácio,Vitor Machado Ferreira,62.660000000000004,8.22,65.8,20.56,5
Portugal,Gonçalo Matias Ramos,João Félix Sequeira,29.6,5.7,29.6,19.6,1
Portugal,José Diogo Dalot Teixeira,António João Pereira Albuquerque Tavares Silva,80.17999999999999,70.16,67.36,67.16,5
Portugal,José Diogo Dalot Teixeira,Bernardo Mota Veiga de Carvalho e Silva,12.9,54.8,25.6,54.3,1
Portugal,José Diogo Dalot Teixeira,Bruno Miguel Borges Fernandes,90.28571428571429,74.77142857142857,82.3,67.71428571428571,7
Portugal,José Diogo Dalot Teixeira,Cristiano Ronaldo dos Santos Aveiro,67.3,66.25,86.5,68.15,2
Portugal,José Diogo Dalot Teixeira,Danilo Luís Hélio Pereira,76.4,68.0,71.5,56.6,1
Portugal,José Diogo Dalot Teixeira,Diogo José Teixeira da Silva,78.56666666666666,65.43333333333334,90.33333333333333,68.16666666666667,3
Portugal,José Diogo Dalot Teixeira,Francisco Fernandes Conceição,69.31333333333333,65.43333333333334,79.85333333333332,73.52,15
Portugal,José Diogo Dalot Teixeira,Gonçalo Bernardo Inácio,90.3,61.3,85.2,32.2,1
Portugal,José Diogo Dalot Teixeira,João Félix Sequeira,84.075,67.1625,85.475,57.85,8
Portugal,José Diogo Dalot Teixeira,João Maria Lobo Alves Palhinha Gonçalves,88.3,73.5,89.5,67.0,1
Portugal,José Diogo Dalot Teixeira,João Neves,60.875,62.175,62.475,52.375,4
Portugal,José Diogo Dalot Teixeira,Kléper Laveran Lima Ferreira,80.15,72.75,59.349999999999994,49.099999999999994,2
Portugal,José Diogo Dalot Teixeira,Matheus Luiz Nunes,70.56666666666666,61.46666666666667,80.73333333333333,66.36666666666666,3
Portugal,José Diogo Dalot Teixeira,Nuno Mendes,71.3,77.7,57.2,56.2,1
Portugal,José Diogo Dalot Teixeira,Nélson Cabral Semedo,66.45,57.089999999999996,77.26,64.03,10
Portugal,José Diogo Dalot Teixeira,Rafael Alexandre Conceição Leão,78.1,44.2,88.5,17.5,1
Portugal,José Diogo Dalot Teixeira,Rúben Diogo Da Silva Neves,84.3,69.0,85.2,56.0,1
Portugal,José Diogo Dalot Teixeira,Rúben Santos Gato Alves Dias,68.11538461538461,76.46923076923078,53.684615384615384,70.8076923076923,13
Portugal,José Diogo Dalot Teixeira,Vitor Machado Ferreira,82.65714285714286,73.81428571428572,73.88571428571429,64.57142857142857,7
Portugal,João Félix Sequeira,António João Pereira Albuquerque Tavares Silva,79.6,14.5,77.9,55.1,1
Portugal,João Félix Sequeira,Cristiano Ronaldo dos Santos Aveiro,83.03333333333333,29.600000000000005,91.46666666666665,30.05,6
Portugal,João Félix Sequeira,Danilo Luís Hélio Pereira,80.35714285714286,23.685714285714287,67.24285714285715,35.68571428571429,7
Portugal,João Félix Sequeira,Diogo José Teixeira da Silva,85.0,44.1,101.35,59.400000000000006,2
Portugal,João Félix Sequeira,Francisco Fernandes Conceição,86.38,49.779999999999994,98.06,46.12,5
Portugal,João Félix Sequeira,Gonçalo Bernardo Inácio,87.4875,13.1125,80.65,10.925,8
Portugal,João Félix Sequeira,José Diogo Dalot Teixeira,73.63333333333334,46.800000000000004,68.0,65.06666666666666,3
Portugal,João Félix Sequeira,João Maria Lobo Alves Palhinha Gonçalves,84.85714285714286,16.82857142857143,78.2,23.628571428571426,7
Portugal,João Félix Sequeira,João Neves,75.95,25.125,77.44999999999999,28.65,4
Portugal,João Félix Sequeira,Kléper Laveran Lima Ferreira,42.5,12.1,22.6,12.1,1
Portugal,João Félix Sequeira,Matheus Luiz Nunes,92.0,20.7,88.0,31.4,1
Portugal,João Félix Sequeira,Nuno Mendes,69.4,13.4,61.3,7.1,2
Portugal,João Félix Sequeira,Nélson Cabral Semedo,94.8,39.8,110.1,57.75,2
Portugal,João Félix Sequeira,Pedro Lomba Neto,83.89999999999999,15.057142857142859,89.44285714285715,11.799999999999999,7
Portugal,João Félix Sequeira,Rúben Diogo Da Silva Neves,84.47999999999999,27.52,82.34,25.06,5
Portugal,João Félix Sequeira,Rúben Santos Gato Alves Dias,56.8,35.5,41.8,52.8,1
Portugal,João Maria Lobo Alves Palhinha Gonçalves,António João Pereira Albuquerque Tavares Silva,71.26666666666667,44.86666666666667,71.5,64.03333333333333,3
Portugal,João Maria Lobo Alves Palhinha Gonçalves,Bernardo Mota Veiga de Carvalho e Silva,62.053333333333335,41.12,72.79333333333334,52.63333333333333,15
Portugal,João Maria Lobo Alves Palhinha Gonçalves,Bruno Miguel Borges Fernandes,46.22222222222222,42.833333333333336,52.97222222222222,38.99444444444444,18
Portugal,João Maria Lobo Alves Palhinha Gonçalves,Cristiano Ronaldo dos Santos Aveiro,54.2,38.75,78.15,36.8,2
Portugal,João Maria Lobo Alves Palhinha Gonçalves,Danilo Luís Hélio Pereira,72.36666666666666,31.266666666666666,58.56666666666666,36.36666666666667,3
Portugal,João Maria Lobo Alves Palhinha Gonçalves,Diogo Meireles Costa,33.8,21.6,15.350000000000001,34.1,2
Portugal,João Maria Lobo Alves Palhinha Gonçalves,Francisco Fernandes Conceição,74.15714285714286,54.028571428571425,87.32857142857142,73.39999999999999,7
Portugal,João Maria Lobo Alves Palhinha Gonçalves,Gonçalo Bernardo Inácio,68.3,26.771428571428572,65.4,14.0,7
Portugal,João Maria Lobo Alves Palhinha Gonçalves,José Diogo Dalot Teixeira,74.25,47.8,87.85,64.2,2
Portugal,João Maria Lobo Alves Palhinha Gonçalves,João Félix Sequeira,88.63333333333333,49.70000000000001,99.3,45.800000000000004,3
Portugal,João Maria Lobo Alves Palhinha Gonçalves,João Neves,83.43333333333334,51.9,79.23333333333333,51.46666666666667,3
Portugal,João Maria Lobo Alves Palhinha Gonçalves,João Pedro Cavaco Cancelo,64.48666666666666,46.940000000000005,74.82,70.6,15
Portugal,João Maria Lobo Alves Palhinha Gonçalves,Kléper Laveran Lima Ferreira,43.32222222222222,40.36666666666667,39.51481481481482,24.05185185185185,27
Portugal,João Maria Lobo Alves Palhinha Gonçalves,Nuno Mendes,52.95,32.825,56.45,12.899999999999999,4
Portugal,João Maria Lobo Alves Palhinha Gonçalves,Nélson Cabral Semedo,55.5,34.85,83.19999999999999,75.1,2
Portugal,João Maria Lobo Alves Palhinha Gonçalves,Pedro Lomba Neto,73.3,36.05,84.35,6.949999999999999,2
Portugal,João Maria Lobo Alves Palhinha Gonçalves,Rafael Alexandre Conceição Leão,60.449999999999996,37.88333333333333,80.06666666666666,6.666666666666667,6
Portugal,João Maria Lobo Alves Palhinha Gonçalves,Rúben Santos Gato Alves Dias,49.224137931034484,42.41724137931034,48.07931034482758,61.4448275862069,29
Portugal,João Maria Lobo Alves Palhinha Gonçalves,Vitor Machado Ferreira,58.792857142857144,43.84285714285714,60.292857142857144,46.74285714285714,14
Portugal,João Neves,António João Pereira Albuquerque Tavares Silva,71.42999999999999,57.42999999999999,64.6,66.03999999999999,10
Portugal,João Neves,Bernardo Mota Veiga de Carvalho e Silva,67.8,49.3,75.8,55.7,1
Portugal,João Neves,Bruno Miguel Borges Fernandes,16.7,12.5,17.3,5.7,1
Portugal,João Neves,Cristiano Ronaldo dos Santos Aveiro,103.8,56.9,106.4,42.1,1
Portugal,João Neves,Danilo Luís Hélio Pereira,68.26363636363637,52.06363636363637,58.99090909090909,44.35454545454545,11
Portugal,João Neves,Diogo Meireles Costa,69.0,29.8,11.1,15.4,1
Portugal,João Neves,Francisco Fernandes Conceição,77.71428571428571,55.357142857142854,84.27142857142857,62.92857142857143,7
Portugal,João Neves,Gonçalo Bernardo Inácio,62.76923076923077,32.49230769230769,61.66923076923077,16.084615384615383,13
Portugal,João Neves,José Diogo Dalot Teixeira,64.05555555555556,54.5,71.82222222222222,64.02222222222223,9
Portugal,João Neves,João Félix Sequeira,79.6,31.939999999999998,85.4,26.860000000000003,5
Portugal,João Neves,João Maria Lobo Alves Palhinha Gonçalves,65.96666666666667,59.166666666666664,68.36666666666666,55.36666666666667,3
Portugal,João Neves,Nélson Cabral Semedo,82.5,66.25,95.55,69.85,2
Portugal,João Neves,Pedro Lomba Neto,84.19999999999999,45.4,95.8,5.4,2
Portugal,João Neves,Rúben Diogo Da Silva Neves,61.03333333333333,27.733333333333334,63.800000000000004,16.0,3
Portugal,João Pedro Cavaco Cancelo,Bernardo Mota Veiga de Carvalho e Silva,68.225,62.86666666666666,78.25833333333334,67.25,36
Portugal,João Pedro Cavaco Cancelo,Bruno Miguel Borges Fernandes,59.12,46.82,65.4,45.53333333333333,30
Portugal,João Pedro Cavaco Cancelo,Cristiano Ronaldo dos Santos Aveiro,93.275,52.475,104.4,39.05,4
Portugal,João Pedro Cavaco Cancelo,Diogo José Teixeira da Silva,48.9,62.866666666666674,61.96666666666667,59.199999999999996,3
Portugal,João Pedro Cavaco Cancelo,Diogo Meireles Costa,29.424999999999997,26.825000000000003,8.9,40.05,4
Portugal,João Pedro Cavaco Cancelo,Francisco Fernandes Conceição,65.95,65.625,77.5,73.575,4
Portugal,João Pedro Cavaco Cancelo,José Diogo Dalot Teixeira,83.30000000000001,36.699999999999996,97.80000000000001,67.80000000000001,2
Portugal,João Pedro Cavaco Cancelo,João Maria Lobo Alves Palhinha Gonçalves,57.146153846153844,69.75384615384615,54.12307692307692,58.0923076923077,13
Portugal,João Pedro Cavaco Cancelo,Kléper Laveran Lima Ferreira,62.48,42.6,50.36,34.83,20
Portugal,João Pedro Cavaco Cancelo,Nuno Mendes,66.75,26.258333333333336,65.3,13.891666666666667,12
Portugal,João Pedro Cavaco Cancelo,Pedro Lomba Neto,107.0,63.5,117.5,22.9,1
Portugal,João Pedro Cavaco Cancelo,Rafael Alexandre Conceição Leão,100.825,16.6,100.9,9.025,4
Portugal,João Pedro Cavaco Cancelo,Rúben Diogo Da Silva Neves,60.8,77.9,55.099999999999994,65.9,2
Portugal,João Pedro Cavaco Cancelo,Rúben Santos Gato Alves Dias,59.31052631578948,66.61578947368422,45.28157894736842,67.09473684210526,38
Portugal,João Pedro Cavaco Cancelo,Vitor Machado Ferreira,65.79130434782608,67.29565217391304,62.74782608695652,57.660869565217396,23
Portugal,Kléper Laveran Lima Ferreira,Bernardo Mota Veiga de Carvalho e Silva,55.528571428571425,33.40714285714286,66.97857142857143,41.4,14
Portugal,Kléper Laveran Lima Ferreira,Bruno Miguel Borges Fernandes,46.4875,29.8625,54.4375,28.871875,32
Portugal,Kléper Laveran Lima Ferreira,Cristiano Ronaldo dos Santos Aveiro,56.13333333333333,25.5,73.2,17.966666666666665,3
Portugal,Kléper Laveran Lima Ferreira,Diogo José Teixeira da Silva,59.425,32.0,69.925,28.05,4
Portugal,Kléper Laveran Lima Ferreira,Diogo Meireles Costa,30.817857142857143,23.20357142857143,13.432142857142859,39.13928571428572,28
Portugal,Kléper Laveran Lima Ferreira,Francisco Fernandes Conceição,48.35,12.3,76.7,37.849999999999994,2
Portugal,Kléper Laveran Lima Ferreira,Gonçalo Bernardo Inácio,48.43333333333334,26.5,55.199999999999996,10.866666666666667,6
Portugal,Kléper Laveran Lima Ferreira,João Félix Sequeira,27.8,17.7,55.1,18.8,1
Portugal,Kléper Laveran Lima Ferreira,João Maria Lobo Alves Palhinha Gonçalves,41.10645161290322,22.59032258064516,43.04516129032258,34.55806451612903,31
Portugal,Kléper Laveran Lima Ferreira,João Pedro Cavaco Cancelo,54.22857142857142,42.885714285714286,71.97142857142858,52.285714285714285,7
Portugal,Kléper Laveran Lima Ferreira,Nuno Mendes,45.13135593220339,27.746610169491525,54.25847457627118,9.032203389830508,118
Portugal,Kléper Laveran Lima Ferreira,Pedro Lomba Neto,84.15,7.75,98.75,7.7,2
Portugal,Kléper Laveran Lima Ferreira,Rafael Alexandre Conceição Leão,53.6,20.6625,70.4,5.9,8
Portugal,Kléper Laveran Lima Ferreira,Rúben Diogo Da Silva Neves,56.1,35.675,62.6,45.175,4
Portugal,Kléper Laveran Lima Ferreira,Rúben Santos Gato Alves Dias,50.065000000000005,31.243333333333332,50.49333333333333,56.958333333333336,60
Portugal,Kléper Laveran Lima Ferreira,Vitor Machado Ferreira,44.12608695652174,26.64782608695652,51.01086956521739,28.47608695652174,46
Portugal,Matheus Luiz Nunes,Danilo Luís Hélio Pereira,55.349999999999994,33.75,42.2,39.0,2
Portugal,Matheus Luiz Nunes,Francisco Fernandes Conceição,95.66666666666667,33.43333333333333,103.46666666666665,11.433333333333332,3
Portugal,Matheus Luiz Nunes,Gonçalo Bernardo Inácio,97.6,10.2,91.6,3.6,1
Portugal,Matheus Luiz Nunes,José Diogo Dalot Teixeira,90.5,53.083333333333336,83.5,58.96666666666667,6
Portugal,Matheus Luiz Nunes,João Félix Sequeira,78.65,29.25,87.55000000000001,15.85,2
Portugal,Matheus Luiz Nunes,Rúben Diogo Da Silva Neves,42.0,49.3,42.2,28.6,1
Portugal,Nuno Mendes,Bernardo Mota Veiga de Carvalho e Silva,66.99375,19.25625,77.7875,29.94375,16
Portugal,Nuno Mendes,Bruno Miguel Borges Fernandes,60.39,11.406666666666666,66.69,16.42,30
Portugal,Nuno Mendes,Cristiano Ronaldo dos Santos Aveiro,60.4,12.79375,74.9125,14.09375,16
Portugal,Nuno Mendes,Diogo José Teixeira da Silva,64.17777777777778,9.522222222222222,75.95555555555556,9.533333333333333,9
Portugal,Nuno Mendes,Diogo Meireles Costa,36.785714285714285,11.842857142857143,12.828571428571427,39.142857142857146,7
Portugal,Nuno Mendes,Francisco Fernandes Conceição,70.23333333333333,10.033333333333333,80.93333333333334,18.683333333333334,6
Portugal,Nuno Mendes,Gonçalo Bernardo Inácio,83.45,3.4749999999999996,71.625,6.875,4
Portugal,Nuno Mendes,José Diogo Dalot Teixeira,33.0,13.9,34.4,78.0,1
Portugal,Nuno Mendes,João Félix Sequeira,36.6,2.8,49.9,20.5,1
Portugal,Nuno Mendes,João Maria Lobo Alves Palhinha Gonçalves,63.3,10.525,59.1,27.950000000000003,8
Portugal,Nuno Mendes,João Pedro Cavaco Cancelo,58.38461538461539,13.0,62.83076923076923,16.06923076923077,13
Portugal,Nuno Mendes,Kléper Laveran Lima Ferreira,53.54189189189189,8.695945945945946,44.41621621621622,19.217567567567567,74
Portugal,Nuno Mendes,Pedro Lomba Neto,46.88,10.819999999999999,56.42,4.18,5
Portugal,Nuno Mendes,Rafael Alexandre Conceição Leão,61.53220338983051,11.332203389830509,74.5813559322034,5.676271186440678,59
Portugal,Nuno Mendes,Rúben Diogo Da Silva Neves,45.32000000000001,10.5,40.7,21.82,5
Portugal,Nuno Mendes,Rúben Santos Gato Alves Dias,71.82000000000001,10.559999999999999,60.06,24.54,5
Portugal,Nuno Mendes,Vitor Machado Ferreira,70.19666666666667,10.516666666666667,69.25333333333333,18.19333333333333,30
Portugal,Nélson Cabral Semedo,António João Pereira Albuquerque Tavares Silva,79.9,75.8,68.4,73.3,1
Portugal,Nélson Cabral Semedo,Bernardo Mota Veiga de Carvalho e Silva,68.75,74.2,77.15,77.5,2
Portugal,Nélson Cabral Semedo,Bruno Miguel Borges Fernandes,82.2,73.9,81.8,65.1,1
Portugal,Nélson Cabral Semedo,Danilo Luís Hélio Pereira,42.0,67.65,39.6,60.55,2
Portugal,Nélson Cabral Semedo,Diogo José Teixeira da Silva,87.8,67.76666666666667,91.76666666666667,67.2,3
Portugal,Nélson Cabral Semedo,Francisco Fernandes Conceição,90.11,68.14,96.32000000000001,74.09,10
Portugal,Nélson Cabral Semedo,José Diogo Dalot Teixeira,88.26666666666667,67.33333333333333,80.13333333333334,67.16666666666667,3
Portugal,Nélson Cabral Semedo,João Félix Sequeira,92.6,66.6,83.05,62.1,2
Portugal,Nélson Cabral Semedo,João Neves,98.65,67.0,87.45,67.2,2
Portugal,Nélson Cabral Semedo,Matheus Luiz Nunes,82.4,64.95,79.65,63.45,2
Portugal,Nélson Cabral Semedo,Rúben Diogo Da Silva Neves,73.625,69.6125,70.925,66.4,8
Portugal,Nélson Cabral Semedo,Rúben Santos Gato Alves Dias,63.81666666666666,69.45,49.833333333333336,62.06666666666666,6
Portugal,Pedro Lomba Neto,António João Pereira Albuquerque Tavares Silva,91.5,72.4,109.9,26.2,1
Portugal,Pedro Lomba Neto,Bernardo Mota Veiga de Carvalho e Silva,95.19999999999999,13.65,102.15,38.7,2
Portugal,Pedro Lomba Neto,Bruno Miguel Borges Fernandes,35.86666666666667,16.133333333333333,46.0,14.266666666666666,3
Portugal,Pedro Lomba Neto,Cristiano Ronaldo dos Santos Aveiro,87.05,8.15,101.45,24.549999999999997,2
Portugal,Pedro Lomba Neto,Danilo Luís Hélio Pereira,86.5,5.75,66.6,23.15,2
Portugal,Pedro Lomba Neto,Francisco Fernandes Conceição,95.6,36.85,102.05,72.5,2
Portugal,Pedro Lomba Neto,Gonçalo Bernardo Inácio,78.768,8.016,69.556,10.564,25
Portugal,Pedro Lomba Neto,José Diogo Dalot Teixeira,108.8,11.0,106.2,46.7,1
Portugal,Pedro Lomba Neto,João Félix Sequeira,79.78571428571429,10.085714285714287,83.07857142857142,12.678571428571429,14
Portugal,Pedro Lomba Neto,João Maria Lobo Alves Palhinha Gonçalves,85.34,9.42,79.97999999999999,22.7,5
Portugal,Pedro Lomba Neto,João Neves,59.0,13.725,57.349999999999994,24.6,4
Portugal,Pedro Lomba Neto,João Pedro Cavaco Cancelo,62.1,60.3,76.8,74.1,1
Portugal,Pedro Lomba Neto,Nuno Mendes,72.175,5.45,65.5,10.6,4
Portugal,Pedro Lomba Neto,Rúben Diogo Da Silva Neves,94.89999999999999,5.433333333333334,83.26666666666667,12.533333333333333,3
Portugal,Pedro Lomba Neto,Rúben Santos Gato Alves Dias,58.4,71.2,49.1,69.6,1
Portugal,Pedro Lomba Neto,Vitor Machado Ferreira,84.5,77.5,70.7,75.5,1
Portugal,Rafael Alexandre Conceição Leão,Bernardo Mota Veiga de Carvalho e Silva,104.25,7.15,92.19999999999999,19.65,2
Portugal,Rafael Alexandre Conceição Leão,Bruno Miguel Borges Fernandes,79.95,8.366666666666667,81.21666666666667,13.783333333333333,6
Portugal,Rafael Alexandre Conceição Leão,Cristiano Ronaldo dos Santos Aveiro,78.92,12.626666666666667,85.09333333333333,17.926666666666666,15
Portugal,Rafael Alexandre Conceição Leão,João Maria Lobo Alves Palhinha Gonçalves,80.17142857142858,10.585714285714285,71.04285714285714,25.685714285714287,7
Portugal,Rafael Alexandre Conceição Leão,João Pedro Cavaco Cancelo,82.5,5.9,79.325,7.425,4
Portugal,Rafael Alexandre Conceição Leão,Kléper Laveran Lima Ferreira,63.98333333333333,8.299999999999999,52.4,19.5,6
Portugal,Rafael Alexandre Conceição Leão,Nuno Mendes,81.03548387096774,7.258064516129032,74.97096774193548,11.351612903225806,31
Portugal,Rafael Alexandre Conceição Leão,Rúben Diogo Da Silva Neves,71.9,7.1,81.4,19.3,1
Portugal,Rafael Alexandre Conceição Leão,Rúben Santos Gato Alves Dias,65.1,6.7,44.9,30.9,1
Portugal,Rafael Alexandre Conceição Leão,Vitor Machado Ferreira,82.25384615384615,10.13076923076923,78.04615384615384,19.66923076923077,13
Portugal,Rúben Diogo Da Silva Neves,Bernardo Mota Veiga de Carvalho e Silva,60.6,64.75,68.72,71.8,10
Portugal,Rúben Diogo Da Silva Neves,Bruno Miguel Borges Fernandes,25.85,50.8,30.700000000000003,58.0,2
Portugal,Rúben Diogo Da Silva Neves,Cristiano Ronaldo dos Santos Aveiro,39.3,44.55,75.35,29.7,2
Portugal,Rúben Diogo Da Silva Neves,Danilo Luís Hélio Pereira,70.66666666666667,28.2,60.900000000000006,36.86666666666667,3
Portugal,Rúben Diogo Da Silva Neves,Francisco Fernandes Conceição,68.15,50.21,91.71000000000001,62.480000000000004,10
Portugal,Rúben Diogo Da Silva Neves,Gonçalo Bernardo Inácio,69.12,24.44,65.5,13.64,5
Portugal,Rúben Diogo Da Silva Neves,José Diogo Dalot Teixeira,75.55,19.6,78.35,52.55,2
Portugal,Rúben Diogo Da Silva Neves,João Félix Sequeira,70.7,24.65,77.69999999999999,17.1,2
Portugal,Rúben Diogo Da Silva Neves,João Neves,75.80000000000001,21.75,75.9,40.05,2
Portugal,Rúben Diogo Da Silva Neves,João Pedro Cavaco Cancelo,55.93333333333334,58.5,60.166666666666664,73.53333333333333,3
Portugal,Rúben Diogo Da Silva Neves,Kléper Laveran Lima Ferreira,50.34166666666667,33.541666666666664,39.475,27.05,12
Portugal,Rúben Diogo Da Silva Neves,Nuno Mendes,45.625,16.0,49.875,10.1,4
Portugal,Rúben Diogo Da Silva Neves,Nélson Cabral Semedo,60.42727272727272,57.31818181818182,71.60909090909091,71.89999999999999,11
Portugal,Rúben Diogo Da Silva Neves,Pedro Lomba Neto,74.7,23.333333333333332,85.01666666666667,17.349999999999998,6
Portugal,Rúben Diogo Da Silva Neves,Rúben Santos Gato Alves Dias,63.42,57.50666666666667,56.17333333333333,62.36,15
Portugal,Rúben Diogo Da Silva Neves,Vitor Machado Ferreira,70.2,50.275,69.1,41.925,4
Portugal,Rúben Santos Gato Alves Dias,António João Pereira Albuquerque Tavares Silva,64.3,12.3,55.5,50.9,1
Portugal,Rúben Santos Gato Alves Dias,Bernardo Mota Veiga de Carvalho e Silva,50.4754716981132,61.41698113207547,62.57169811320755,68.54905660377358,53
Portugal,Rúben Santos Gato Alves Dias,Bruno Miguel Borges Fernandes,61.24210526315789,60.11052631578947,66.79473684210525,52.59473684210526,19
Portugal,Rúben Santos Gato Alves Dias,Cristiano Ronaldo dos Santos Aveiro,60.06666666666666,57.75,78.83333333333333,48.23333333333333,6
Portugal,Rúben Santos Gato Alves Dias,Diogo Meireles Costa,26.636842105263156,61.252631578947366,10.826315789473684,43.136842105263156,19
Portugal,Rúben Santos Gato Alves Dias,Francisco Fernandes Conceição,72.07142857142857,62.528571428571425,84.62857142857142,72.85714285714286,7
Portugal,Rúben Santos Gato Alves Dias,José Diogo Dalot Teixeira,71.2,69.14999999999999,78.29166666666667,76.83333333333333,12
Portugal,Rúben Santos Gato Alves Dias,João Maria Lobo Alves Palhinha Gonçalves,46.55185185185186,62.288888888888884,48.288888888888884,52.18518518518518,27
Portugal,Rúben Santos Gato Alves Dias,João Neves,13.8,27.9,27.0,31.8,1
Portugal,Rúben Santos Gato Alves Dias,João Pedro Cavaco Cancelo,43.08979591836735,58.5734693877551,54.21836734693877,69.76122448979592,49
Portugal,Rúben Santos Gato Alves Dias,Kléper Laveran Lima Ferreira,48.022666666666666,60.562666666666665,42.42133333333333,37.32666666666667,75
Portugal,Rúben Santos Gato Alves Dias,Nuno Mendes,48.975,47.574999999999996,52.791666666666664,17.608333333333334,12
Portugal,Rúben Santos Gato Alves Dias,Nélson Cabral Semedo,54.175,55.5,69.4125,71.3375,8
Portugal,Rúben Santos Gato Alves Dias,Pedro Lomba Neto,28.4,21.1,54.1,5.1,1
Portugal,Rúben Santos Gato Alves Dias,Rafael Alexandre Conceição Leão,80.7,40.1,102.4,14.8,2
Portugal,Rúben Santos Gato Alves Dias,Rúben Diogo Da Silva Neves,52.888888888888886,55.75,56.34444444444445,57.96111111111111,18
Portugal,Rúben Santos Gato Alves Dias,Vitor Machado Ferreira,59.706779661016945,64.83389830508474,61.38135593220339,57.369491525423726,59
Portugal,Vitor Machado Ferreira,Bernardo Mota Veiga de Carvalho e Silva,64.33870967741936,52.40967741935484,72.06774193548387,62.09032258064516,31
Portugal,Vitor Machado Ferreira,Bruno Miguel Borges Fernandes,69.08095238095238,43.035714285714285,71.3452380952381,39.16428571428572,42
Portugal,Vitor Machado Ferreira,Cristiano Ronaldo dos Santos Aveiro,70.04375,32.73125,80.125,27.86875,16
Portugal,Vitor Machado Ferreira,Diogo José Teixeira da Silva,70.73333333333333,30.866666666666664,80.8,22.46666666666667,3
Portugal,Vitor Machado Ferreira,Diogo Meireles Costa,31.46666666666667,27.8,7.8999999999999995,38.233333333333334,3
Portugal,Vitor Machado Ferreira,Francisco Fernandes Conceição,85.86666666666667,55.833333333333336,86.23333333333335,62.9,3
Portugal,Vitor Machado Ferreira,José Diogo Dalot Teixeira,81.03333333333333,58.13333333333333,94.3,73.2,3
Portugal,Vitor Machado Ferreira,João Maria Lobo Alves Palhinha Gonçalves,56.70526315789474,35.810526315789474,54.90526315789474,39.23157894736842,19
Portugal,Vitor Machado Ferreira,João Pedro Cavaco Cancelo,67.73333333333333,44.86363636363637,71.44848484848485,56.85454545454546,33
Portugal,Vitor Machado Ferreira,Kléper Laveran Lima Ferreira,57.984375,43.8625,49.328125,33.1,32
Portugal,Vitor Machado Ferreira,Nuno Mendes,66.408,29.752,66.792,13.136,25
Portugal,Vitor Machado Ferreira,Pedro Lomba Neto,52.4,71.4,62.9,77.8,1
Portugal,Vitor Machado Ferreira,Rafael Alexandre Conceição Leão,74.70769230769231,26.684615384615384,87.65384615384616,11.492307692307692,13
Portugal,Vitor Machado Ferreira,Rúben Diogo Da Silva Neves,64.15,41.5375,60.25,48.6,8
Portugal,Vitor Machado Ferreira,Rúben Santos Gato Alves Dias,59.12549019607843,39.794117647058826,54.55490196078432,56.90980392156863,51
Spain,Alejandro Baena Rodríguez,Alejandro Grimaldo García,77.7,4.7,54.7,3.5,1
Spain,Alejandro Baena Rodríguez,Ayoze Pérez Gutiérrez,90.2,45.4,103.3,26.9,1
Spain,Alejandro Baena Rodríguez,Daniel Carvajal Ramos,34.5,70.6,35.6,78.2,1
Spain,Alejandro Baena Rodríguez,Fabián Ruiz Peña,73.0,30.8,73.0,16.9,1
Spain,Alejandro Baena Rodríguez,Fermin Lopez Marin,27.2,4.1,31.3,32.5,1
Spain,Alejandro Baena Rodríguez,Ferrán Torres García,68.25,62.2,86.6,67.9,2
Spain,Alejandro Baena Rodríguez,Martín Zubimendi Ibáñez,21.8,12.9,33.9,21.2,1
Spain,Alejandro Baena Rodríguez,Mikel Merino Zazón,27.8,9.6,28.3,16.2,1
Spain,Alejandro Baena Rodríguez,Mikel Oyarzabal Ugarte,37.7,25.3,54.3,40.2,1
Spain,Alejandro Grimaldo García,Alejandro Baena Rodríguez,11.65,20.95,22.25,13.9,2
Spain,Alejandro Grimaldo García,Aymeric Laporte,55.03333333333333,11.911111111111111,43.333333333333336,21.61111111111111,9
